study,contrast,method,region_1,region_2,direction
408,MDD-HC,ICA,Frontoparietal,Frontoparietal,-1
408,MDD-HC,ICA,Visual1,Visual1,0
408,MDD-HC,ICA,Visual2,Visual2,0
408,MDD-HC,ICA,Somatomotor,Somatomotor,0
408,MDD-HC,ICA,Auditory,Auditory,0
408,MDD-HC,ICA,Language,Language,0
408,MDD-HC,ICA,Dorsal-attention,Dorsal-attention,0
408,MDD-HC,ICA,Frontoparietal,Frontoparietal,0
408,MDD-HC,ICA,Cingulo-Opercular,Cingulo-Opercular,0
408,MDD-HC,ICA,Default,Default,0
408,MDD-HC,ICA,Posterior-Multimodal,Posterior-Multimodal,0
408,MDD-HC,ICA,Ventral-Multimodal,Ventral-Multimodal,0
408,MDD-HC,ICA,Orbito-Affective,Orbito-Affective,0
423,MDD-HC,SBVW,Default,Default,1
423,MDD-HC,SBVW,Default,Somatomotor,1
423,MDD-HC,SBVW,Cingulo-Opercular,Default,1
423,MDD-HC,SBVW,Frontoparietal,Frontoparietal,-1
423,MDD-HC,SBVW,Default,Frontoparietal,-1
423,MDD-HC,SBVW,Frontoparietal,Visual1,0
423,MDD-HC,SBVW,Frontoparietal,Visual2,0
423,MDD-HC,SBVW,Frontoparietal,Somatomotor,0
423,MDD-HC,SBVW,Auditory,Frontoparietal,0
423,MDD-HC,SBVW,Frontoparietal,Language,0
423,MDD-HC,SBVW,Dorsal-attention,Frontoparietal,0
423,MDD-HC,SBVW,Frontoparietal,Frontoparietal,0
423,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
423,MDD-HC,SBVW,Default,Frontoparietal,0
423,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
423,MDD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
423,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,0
423,MDD-HC,SBVW,Default,Visual1,0
423,MDD-HC,SBVW,Default,Visual2,0
423,MDD-HC,SBVW,Default,Somatomotor,0
423,MDD-HC,SBVW,Auditory,Default,0
423,MDD-HC,SBVW,Default,Language,0
423,MDD-HC,SBVW,Default,Dorsal-attention,0
423,MDD-HC,SBVW,Cingulo-Opercular,Default,0
423,MDD-HC,SBVW,Default,Default,0
423,MDD-HC,SBVW,Default,Posterior-Multimodal,0
423,MDD-HC,SBVW,Default,Ventral-Multimodal,0
423,MDD-HC,SBVW,Default,Orbito-Affective,0
430,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,-1
430,MDD-HC,SBVW,Orbito-Affective,Posterior-Multimodal,-1
430,MDD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,-1
430,MDD-HC,SBVW,Default,Orbito-Affective,-1
430,MDD-HC,SBVW,Default,Orbito-Affective,1
430,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,1
430,MDD-HC,SBVW,Cingulo-Opercular,Visual1,-1
430,MDD-HC,SBVW,Default,Visual1,-1
430,MDD-HC,SBVW,Frontoparietal,Visual1,-1
430,MDD-HC,SBVW,Cingulo-Opercular,Default,-1
430,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,-1
430,MDD-HC,SBVW,Cingulo-Opercular,Default,1
430,MDD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,1
430,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,1
430,MDD-HC,SBVW,Orbito-Affective,Visual1,0
430,MDD-HC,SBVW,Orbito-Affective,Visual2,0
430,MDD-HC,SBVW,Orbito-Affective,Somatomotor,0
430,MDD-HC,SBVW,Auditory,Orbito-Affective,0
430,MDD-HC,SBVW,Language,Orbito-Affective,0
430,MDD-HC,SBVW,Dorsal-attention,Orbito-Affective,0
430,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,0
430,MDD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
430,MDD-HC,SBVW,Default,Orbito-Affective,0
430,MDD-HC,SBVW,Orbito-Affective,Posterior-Multimodal,0
430,MDD-HC,SBVW,Orbito-Affective,Ventral-Multimodal,0
430,MDD-HC,SBVW,Orbito-Affective,Orbito-Affective,0
430,MDD-HC,SBVW,Visual1,Visual1,0
430,MDD-HC,SBVW,Visual1,Visual2,0
430,MDD-HC,SBVW,Somatomotor,Visual1,0
430,MDD-HC,SBVW,Auditory,Visual1,0
430,MDD-HC,SBVW,Language,Visual1,0
430,MDD-HC,SBVW,Dorsal-attention,Visual1,0
430,MDD-HC,SBVW,Frontoparietal,Visual1,0
430,MDD-HC,SBVW,Cingulo-Opercular,Visual1,0
430,MDD-HC,SBVW,Default,Visual1,0
430,MDD-HC,SBVW,Posterior-Multimodal,Visual1,0
430,MDD-HC,SBVW,Ventral-Multimodal,Visual1,0
430,MDD-HC,SBVW,Cingulo-Opercular,Visual2,0
430,MDD-HC,SBVW,Cingulo-Opercular,Somatomotor,0
430,MDD-HC,SBVW,Auditory,Cingulo-Opercular,0
430,MDD-HC,SBVW,Cingulo-Opercular,Language,0
430,MDD-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
430,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
430,MDD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
430,MDD-HC,SBVW,Cingulo-Opercular,Default,0
430,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
430,MDD-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
432,MDD-HC,ICA,Default,Default,1
432,MDD-HC,ICA,Frontoparietal,Frontoparietal,1
432,MDD-HC,ICA,Visual1,Visual1,0
432,MDD-HC,ICA,Visual2,Visual2,0
432,MDD-HC,ICA,Somatomotor,Somatomotor,0
432,MDD-HC,ICA,Auditory,Auditory,0
432,MDD-HC,ICA,Language,Language,0
432,MDD-HC,ICA,Dorsal-attention,Dorsal-attention,0
432,MDD-HC,ICA,Frontoparietal,Frontoparietal,0
432,MDD-HC,ICA,Cingulo-Opercular,Cingulo-Opercular,0
432,MDD-HC,ICA,Default,Default,0
432,MDD-HC,ICA,Posterior-Multimodal,Posterior-Multimodal,0
432,MDD-HC,ICA,Ventral-Multimodal,Ventral-Multimodal,0
432,MDD-HC,ICA,Orbito-Affective,Orbito-Affective,0
442,MDD-HC,SBVW,Default,Frontoparietal,1
442,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,1
442,MDD-HC,SBVW,Cingulo-Opercular,Default,1
442,MDD-HC,SBVW,Default,Visual1,1
442,MDD-HC,SBVW,Auditory,Frontoparietal,-1
442,MDD-HC,SBVW,Frontoparietal,Visual2,-1
442,MDD-HC,SBVW,Frontoparietal,Somatomotor,-1
442,MDD-HC,SBVW,Cingulo-Opercular,Visual2,-1
442,MDD-HC,SBVW,Default,Visual1,-1
442,MDD-HC,SBVW,Frontoparietal,Visual1,0
442,MDD-HC,SBVW,Frontoparietal,Visual2,0
442,MDD-HC,SBVW,Frontoparietal,Somatomotor,0
442,MDD-HC,SBVW,Auditory,Frontoparietal,0
442,MDD-HC,SBVW,Frontoparietal,Language,0
442,MDD-HC,SBVW,Dorsal-attention,Frontoparietal,0
442,MDD-HC,SBVW,Frontoparietal,Frontoparietal,0
442,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
442,MDD-HC,SBVW,Default,Frontoparietal,0
442,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
442,MDD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
442,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,0
442,MDD-HC,SBVW,Cingulo-Opercular,Visual1,0
442,MDD-HC,SBVW,Cingulo-Opercular,Visual2,0
442,MDD-HC,SBVW,Cingulo-Opercular,Somatomotor,0
442,MDD-HC,SBVW,Auditory,Cingulo-Opercular,0
442,MDD-HC,SBVW,Cingulo-Opercular,Language,0
442,MDD-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
442,MDD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
442,MDD-HC,SBVW,Cingulo-Opercular,Default,0
442,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
442,MDD-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
442,MDD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
442,MDD-HC,SBVW,Orbito-Affective,Visual1,0
442,MDD-HC,SBVW,Orbito-Affective,Visual2,0
442,MDD-HC,SBVW,Orbito-Affective,Somatomotor,0
442,MDD-HC,SBVW,Auditory,Orbito-Affective,0
442,MDD-HC,SBVW,Language,Orbito-Affective,0
442,MDD-HC,SBVW,Dorsal-attention,Orbito-Affective,0
442,MDD-HC,SBVW,Default,Orbito-Affective,0
442,MDD-HC,SBVW,Orbito-Affective,Posterior-Multimodal,0
442,MDD-HC,SBVW,Orbito-Affective,Ventral-Multimodal,0
442,MDD-HC,SBVW,Orbito-Affective,Orbito-Affective,0
442,MDD-HC,SBVW,Visual1,Visual1,0
442,MDD-HC,SBVW,Visual1,Visual2,0
442,MDD-HC,SBVW,Somatomotor,Visual1,0
442,MDD-HC,SBVW,Auditory,Visual1,0
442,MDD-HC,SBVW,Language,Visual1,0
442,MDD-HC,SBVW,Dorsal-attention,Visual1,0
442,MDD-HC,SBVW,Default,Visual1,0
442,MDD-HC,SBVW,Posterior-Multimodal,Visual1,0
442,MDD-HC,SBVW,Ventral-Multimodal,Visual1,0
446,MDD-HC,ALFF,Frontoparietal,Frontoparietal,1
446,MDD-HC,ALFF,Cingulo-Opercular,Cingulo-Opercular,1
446,MDD-HC,SBVW,Default,Frontoparietal,1
446,MDD-HC,SBVW,Frontoparietal,Frontoparietal,-1
446,MDD-HC,SBVW,Cingulo-Opercular,Default,-1
446,MDD-HC,SBVW,Frontoparietal,Visual1,0
446,MDD-HC,SBVW,Frontoparietal,Visual2,0
446,MDD-HC,SBVW,Frontoparietal,Somatomotor,0
446,MDD-HC,SBVW,Auditory,Frontoparietal,0
446,MDD-HC,SBVW,Frontoparietal,Language,0
446,MDD-HC,SBVW,Dorsal-attention,Frontoparietal,0
446,MDD-HC,SBVW,Frontoparietal,Frontoparietal,0
446,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
446,MDD-HC,SBVW,Default,Frontoparietal,0
446,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
446,MDD-HC,SBVW,Frontoparietal,Ventral-Multimodal,0
446,MDD-HC,SBVW,Frontoparietal,Orbito-Affective,0
446,MDD-HC,SBVW,Cingulo-Opercular,Visual1,0
446,MDD-HC,SBVW,Cingulo-Opercular,Visual2,0
446,MDD-HC,SBVW,Cingulo-Opercular,Somatomotor,0
446,MDD-HC,SBVW,Auditory,Cingulo-Opercular,0
446,MDD-HC,SBVW,Cingulo-Opercular,Language,0
446,MDD-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
446,MDD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
446,MDD-HC,SBVW,Cingulo-Opercular,Default,0
446,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
446,MDD-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
446,MDD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
446,MDD-HC,ALFF,Visual1,Visual1,0
446,MDD-HC,ALFF,Visual2,Visual2,0
446,MDD-HC,ALFF,Somatomotor,Somatomotor,0
446,MDD-HC,ALFF,Language,Language,0
446,MDD-HC,ALFF,Dorsal-attention,Dorsal-attention,0
446,MDD-HC,ALFF,Frontoparietal,Frontoparietal,0
446,MDD-HC,ALFF,Cingulo-Opercular,Cingulo-Opercular,0
446,MDD-HC,ALFF,Default,Default,0
446,MDD-HC,ALFF,Posterior-Multimodal,Posterior-Multimodal,0
446,MDD-HC,ALFF,Ventral-Multimodal,Ventral-Multimodal,0
450,MDD-HC,SBVW,Default,Visual2,1
450,MDD-HC,SBVW,Cingulo-Opercular,Default,1
450,MDD-HC,SBVW,Default,Frontoparietal,1
450,MDD-HC,SBVW,Auditory,Default,1
450,MDD-HC,SBVW,Default,Somatomotor,1
450,MDD-HC,SBVW,Default,Default,-1
450,MDD-HC,SBVW,Default,Frontoparietal,-1
450,MDD-HC,SBVW,Default,Visual2,-1
450,MDD-HC,SBVW,Default,Default,1
450,MDD-HC,SBVW,Default,Posterior-Multimodal,1
450,MDD-HC,SBVW,Default,Language,1
450,MDD-HC,SBVW,Default,Visual1,0
450,MDD-HC,SBVW,Default,Visual2,0
450,MDD-HC,SBVW,Default,Somatomotor,0
450,MDD-HC,SBVW,Auditory,Default,0
450,MDD-HC,SBVW,Default,Language,0
450,MDD-HC,SBVW,Default,Dorsal-attention,0
450,MDD-HC,SBVW,Default,Frontoparietal,0
450,MDD-HC,SBVW,Cingulo-Opercular,Default,0
450,MDD-HC,SBVW,Default,Default,0
450,MDD-HC,SBVW,Default,Posterior-Multimodal,0
450,MDD-HC,SBVW,Default,Ventral-Multimodal,0
450,MDD-HC,SBVW,Default,Orbito-Affective,0
452,MDD-HC,VMHC,Visual1,Visual1,-1
452,MDD-HC,VMHC,Somatomotor,Somatomotor,-1
452,MDD-HC,SBVW,Default,Visual1,-1
452,MDD-HC,SBVW,Visual1,Visual2,-1
452,MDD-HC,SBVW,Somatomotor,Visual1,-1
452,MDD-HC,SBVW,Auditory,Visual1,-1
452,MDD-HC,SBVW,Visual1,Visual1,-1
452,MDD-HC,SBVW,Frontoparietal,Visual1,-1
452,MDD-HC,SBVW,Default,Visual1,1
452,MDD-HC,VMHC,Visual1,Visual1,0
452,MDD-HC,VMHC,Visual2,Visual2,0
452,MDD-HC,VMHC,Somatomotor,Somatomotor,0
452,MDD-HC,VMHC,Language,Language,0
452,MDD-HC,VMHC,Dorsal-attention,Dorsal-attention,0
452,MDD-HC,VMHC,Frontoparietal,Frontoparietal,0
452,MDD-HC,VMHC,Cingulo-Opercular,Cingulo-Opercular,0
452,MDD-HC,VMHC,Default,Default,0
452,MDD-HC,VMHC,Posterior-Multimodal,Posterior-Multimodal,0
452,MDD-HC,VMHC,Ventral-Multimodal,Ventral-Multimodal,0
452,MDD-HC,VMHC,Auditory,Auditory,0
452,MDD-HC,VMHC,Orbito-Affective,Orbito-Affective,0
452,MDD-HC,SBVW,Visual1,Visual1,0
452,MDD-HC,SBVW,Visual1,Visual2,0
452,MDD-HC,SBVW,Somatomotor,Visual1,0
452,MDD-HC,SBVW,Auditory,Visual1,0
452,MDD-HC,SBVW,Language,Visual1,0
452,MDD-HC,SBVW,Dorsal-attention,Visual1,0
452,MDD-HC,SBVW,Frontoparietal,Visual1,0
452,MDD-HC,SBVW,Cingulo-Opercular,Visual1,0
452,MDD-HC,SBVW,Default,Visual1,0
452,MDD-HC,SBVW,Posterior-Multimodal,Visual1,0
452,MDD-HC,SBVW,Ventral-Multimodal,Visual1,0
452,MDD-HC,SBVW,Orbito-Affective,Visual1,0
463,MDD-HC,ICA,Default,Default,1
463,MDD-HC,ALFF,Default,Default,1
463,MDD-HC,ALFF,Visual1,Visual1,0
463,MDD-HC,ALFF,Visual2,Visual2,0
463,MDD-HC,ALFF,Somatomotor,Somatomotor,0
463,MDD-HC,ALFF,Auditory,Auditory,0
463,MDD-HC,ALFF,Language,Language,0
463,MDD-HC,ALFF,Dorsal-attention,Dorsal-attention,0
463,MDD-HC,ALFF,Frontoparietal,Frontoparietal,0
463,MDD-HC,ALFF,Cingulo-Opercular,Cingulo-Opercular,0
463,MDD-HC,ALFF,Default,Default,0
463,MDD-HC,ALFF,Posterior-Multimodal,Posterior-Multimodal,0
463,MDD-HC,ALFF,Ventral-Multimodal,Ventral-Multimodal,0
463,MDD-HC,ALFF,Orbito-Affective,Orbito-Affective,0
463,MDD-HC,ICA,Visual1,Visual1,0
463,MDD-HC,ICA,Visual2,Visual2,0
463,MDD-HC,ICA,Somatomotor,Somatomotor,0
463,MDD-HC,ICA,Auditory,Auditory,0
463,MDD-HC,ICA,Language,Language,0
463,MDD-HC,ICA,Dorsal-attention,Dorsal-attention,0
463,MDD-HC,ICA,Frontoparietal,Frontoparietal,0
463,MDD-HC,ICA,Cingulo-Opercular,Cingulo-Opercular,0
463,MDD-HC,ICA,Default,Default,0
463,MDD-HC,ICA,Posterior-Multimodal,Posterior-Multimodal,0
463,MDD-HC,ICA,Ventral-Multimodal,Ventral-Multimodal,0
463,MDD-HC,ICA,Orbito-Affective,Orbito-Affective,0
470,MDD-HC,SBVW,Default,Default,1
470,MDD-HC,SBVW,Default,Frontoparietal,1
470,MDD-HC,SBVW,Cingulo-Opercular,Default,1
470,MDD-HC,SBVW,Default,Visual2,1
470,MDD-HC,SBVW,Default,Visual1,0
470,MDD-HC,SBVW,Default,Visual2,0
470,MDD-HC,SBVW,Default,Somatomotor,0
470,MDD-HC,SBVW,Auditory,Default,0
470,MDD-HC,SBVW,Default,Language,0
470,MDD-HC,SBVW,Default,Dorsal-attention,0
470,MDD-HC,SBVW,Default,Frontoparietal,0
470,MDD-HC,SBVW,Cingulo-Opercular,Default,0
470,MDD-HC,SBVW,Default,Default,0
470,MDD-HC,SBVW,Default,Posterior-Multimodal,0
470,MDD-HC,SBVW,Default,Ventral-Multimodal,0
470,MDD-HC,SBVW,Default,Orbito-Affective,0
475,MDD-HC,SBVW,Cingulo-Opercular,Default,1
475,MDD-HC,SBVW,Cingulo-Opercular,Language,1
475,MDD-HC,SBVW,Cingulo-Opercular,Visual2,1
475,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,1
475,MDD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,-1
475,MDD-HC,SBVW,Cingulo-Opercular,Somatomotor,1
475,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,1
475,MDD-HC,SBVW,Cingulo-Opercular,Visual1,0
475,MDD-HC,SBVW,Cingulo-Opercular,Visual2,0
475,MDD-HC,SBVW,Cingulo-Opercular,Somatomotor,0
475,MDD-HC,SBVW,Auditory,Cingulo-Opercular,0
475,MDD-HC,SBVW,Cingulo-Opercular,Language,0
475,MDD-HC,SBVW,Cingulo-Opercular,Dorsal-attention,0
475,MDD-HC,SBVW,Cingulo-Opercular,Frontoparietal,0
475,MDD-HC,SBVW,Cingulo-Opercular,Cingulo-Opercular,0
475,MDD-HC,SBVW,Cingulo-Opercular,Default,0
475,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
475,MDD-HC,SBVW,Cingulo-Opercular,Ventral-Multimodal,0
475,MDD-HC,SBVW,Cingulo-Opercular,Orbito-Affective,0
483,MDD-HC,SBVW,Frontoparietal,Language,-1
483,MDD-HC,SBVW,Language,Somatomotor,-1
483,MDD-HC,SBVW,Cingulo-Opercular,Language,-1
483,MDD-HC,SBVW,Default,Language,-1
483,MDD-HC,SBVW,Auditory,Language,-1
483,MDD-HC,SBVW,Language,Visual1,-1
483,MDD-HC,SBVW,Language,Visual2,-1
483,MDD-HC,SBVW,Language,Somatomotor,1
483,MDD-HC,SBVW,Default,Language,1
483,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,-1
483,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,-1
483,MDD-HC,SBVW,Posterior-Multimodal,Visual2,-1
483,MDD-HC,SBVW,Default,Posterior-Multimodal,1
483,MDD-HC,SBVW,Auditory,Posterior-Multimodal,1
483,MDD-HC,SBVW,Language,Posterior-Multimodal,1
483,MDD-HC,SBVW,Language,Visual1,0
483,MDD-HC,SBVW,Language,Visual2,0
483,MDD-HC,SBVW,Language,Somatomotor,0
483,MDD-HC,SBVW,Auditory,Language,0
483,MDD-HC,SBVW,Language,Language,0
483,MDD-HC,SBVW,Dorsal-attention,Language,0
483,MDD-HC,SBVW,Frontoparietal,Language,0
483,MDD-HC,SBVW,Cingulo-Opercular,Language,0
483,MDD-HC,SBVW,Default,Language,0
483,MDD-HC,SBVW,Language,Posterior-Multimodal,0
483,MDD-HC,SBVW,Language,Ventral-Multimodal,0
483,MDD-HC,SBVW,Language,Orbito-Affective,0
483,MDD-HC,SBVW,Posterior-Multimodal,Visual1,0
483,MDD-HC,SBVW,Posterior-Multimodal,Visual2,0
483,MDD-HC,SBVW,Posterior-Multimodal,Somatomotor,0
483,MDD-HC,SBVW,Auditory,Posterior-Multimodal,0
483,MDD-HC,SBVW,Dorsal-attention,Posterior-Multimodal,0
483,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,0
483,MDD-HC,SBVW,Cingulo-Opercular,Posterior-Multimodal,0
483,MDD-HC,SBVW,Default,Posterior-Multimodal,0
483,MDD-HC,SBVW,Posterior-Multimodal,Posterior-Multimodal,0
483,MDD-HC,SBVW,Posterior-Multimodal,Ventral-Multimodal,0
483,MDD-HC,SBVW,Orbito-Affective,Posterior-Multimodal,0
485,MDD-HC,STR,Frontoparietal,Frontoparietal,-1
485,MDD-HC,STR,Frontoparietal,Somatomotor,-1
485,MDD-HC,STR,Cingulo-Opercular,Frontoparietal,-1
485,MDD-HC,STR,Default,Frontoparietal,-1
485,MDD-HC,STR,Default,Default,0
485,MDD-HC,STR,Default,Frontoparietal,0
485,MDD-HC,STR,Frontoparietal,Frontoparietal,0
489,MDD-HC,ALFF,Default,Default,1
489,MDD-HC,ALFF,Somatomotor,Somatomotor,1
489,MDD-HC,ALFF,Cingulo-Opercular,Cingulo-Opercular,1
489,MDD-HC,ALFF,Frontoparietal,Frontoparietal,1
489,MDD-HC,ALFF,Language,Language,1
489,MDD-HC,ALFF,Orbito-Affective,Orbito-Affective,1
489,MDD-HC,ALFF,Cingulo-Opercular,Cingulo-Opercular,-1
489,MDD-HC,ALFF,Frontoparietal,Frontoparietal,-1
489,MDD-HC,ALFF,Somatomotor,Somatomotor,-1
489,MDD-HC,ALFF,Default,Default,-1
489,MDD-HC,ALFF,Visual2,Visual2,-1
489,MDD-HC,ALFF,Auditory,Auditory,-1
489,MDD-HC,ALFF,Visual1,Visual1,-1
489,MDD-HC,ALFF,Visual1,Visual1,0
489,MDD-HC,ALFF,Visual2,Visual2,0
489,MDD-HC,ALFF,Somatomotor,Somatomotor,0
489,MDD-HC,ALFF,Auditory,Auditory,0
489,MDD-HC,ALFF,Language,Language,0
489,MDD-HC,ALFF,Dorsal-attention,Dorsal-attention,0
489,MDD-HC,ALFF,Frontoparietal,Frontoparietal,0
489,MDD-HC,ALFF,Cingulo-Opercular,Cingulo-Opercular,0
489,MDD-HC,ALFF,Default,Default,0
489,MDD-HC,ALFF,Posterior-Multimodal,Posterior-Multimodal,0
489,MDD-HC,ALFF,Ventral-Multimodal,Ventral-Multimodal,0
489,MDD-HC,ALFF,Orbito-Affective,Orbito-Affective,0
492,MDD-HC,SBCW,Default,Default,-1
492,MDD-HC,SBCW,Default,Visual1,-1
492,MDD-HC,SBCW,Visual1,Visual1,0
492,MDD-HC,SBCW,Visual1,Visual2,0
492,MDD-HC,SBCW,Somatomotor,Visual1,0
492,MDD-HC,SBCW,Auditory,Visual1,0
492,MDD-HC,SBCW,Language,Visual1,0
492,MDD-HC,SBCW,Dorsal-attention,Visual1,0
492,MDD-HC,SBCW,Frontoparietal,Visual1,0
492,MDD-HC,SBCW,Cingulo-Opercular,Visual1,0
492,MDD-HC,SBCW,Default,Visual1,0
492,MDD-HC,SBCW,Posterior-Multimodal,Visual1,0
492,MDD-HC,SBCW,Ventral-Multimodal,Visual1,0
492,MDD-HC,SBCW,Orbito-Affective,Visual1,0
492,MDD-HC,SBCW,Visual2,Visual2,0
492,MDD-HC,SBCW,Somatomotor,Visual2,0
492,MDD-HC,SBCW,Auditory,Visual2,0
492,MDD-HC,SBCW,Language,Visual2,0
492,MDD-HC,SBCW,Dorsal-attention,Visual2,0
492,MDD-HC,SBCW,Frontoparietal,Visual2,0
492,MDD-HC,SBCW,Cingulo-Opercular,Visual2,0
492,MDD-HC,SBCW,Default,Visual2,0
492,MDD-HC,SBCW,Posterior-Multimodal,Visual2,0
492,MDD-HC,SBCW,Ventral-Multimodal,Visual2,0
492,MDD-HC,SBCW,Orbito-Affective,Visual2,0
492,MDD-HC,SBCW,Somatomotor,Somatomotor,0
492,MDD-HC,SBCW,Auditory,Somatomotor,0
492,MDD-HC,SBCW,Language,Somatomotor,0
492,MDD-HC,SBCW,Dorsal-attention,Somatomotor,0
492,MDD-HC,SBCW,Frontoparietal,Somatomotor,0
492,MDD-HC,SBCW,Cingulo-Opercular,Somatomotor,0
492,MDD-HC,SBCW,Default,Somatomotor,0
492,MDD-HC,SBCW,Posterior-Multimodal,Somatomotor,0
492,MDD-HC,SBCW,Somatomotor,Ventral-Multimodal,0
492,MDD-HC,SBCW,Orbito-Affective,Somatomotor,0
492,MDD-HC,SBCW,Auditory,Auditory,0
492,MDD-HC,SBCW,Auditory,Language,0
492,MDD-HC,SBCW,Auditory,Dorsal-attention,0
492,MDD-HC,SBCW,Auditory,Frontoparietal,0
492,MDD-HC,SBCW,Auditory,Cingulo-Opercular,0
492,MDD-HC,SBCW,Auditory,Default,0
492,MDD-HC,SBCW,Auditory,Posterior-Multimodal,0
492,MDD-HC,SBCW,Auditory,Ventral-Multimodal,0
492,MDD-HC,SBCW,Auditory,Orbito-Affective,0
492,MDD-HC,SBCW,Language,Language,0
492,MDD-HC,SBCW,Dorsal-attention,Language,0
492,MDD-HC,SBCW,Frontoparietal,Language,0
492,MDD-HC,SBCW,Cingulo-Opercular,Language,0
492,MDD-HC,SBCW,Default,Language,0
492,MDD-HC,SBCW,Language,Posterior-Multimodal,0
492,MDD-HC,SBCW,Language,Ventral-Multimodal,0
492,MDD-HC,SBCW,Language,Orbito-Affective,0
492,MDD-HC,SBCW,Dorsal-attention,Dorsal-attention,0
492,MDD-HC,SBCW,Dorsal-attention,Frontoparietal,0
492,MDD-HC,SBCW,Cingulo-Opercular,Dorsal-attention,0
492,MDD-HC,SBCW,Default,Dorsal-attention,0
492,MDD-HC,SBCW,Dorsal-attention,Posterior-Multimodal,0
492,MDD-HC,SBCW,Dorsal-attention,Ventral-Multimodal,0
492,MDD-HC,SBCW,Dorsal-attention,Orbito-Affective,0
492,MDD-HC,SBCW,Frontoparietal,Frontoparietal,0
492,MDD-HC,SBCW,Cingulo-Opercular,Frontoparietal,0
492,MDD-HC,SBCW,Default,Frontoparietal,0
492,MDD-HC,SBCW,Frontoparietal,Posterior-Multimodal,0
492,MDD-HC,SBCW,Frontoparietal,Ventral-Multimodal,0
492,MDD-HC,SBCW,Frontoparietal,Orbito-Affective,0
492,MDD-HC,SBCW,Cingulo-Opercular,Cingulo-Opercular,0
492,MDD-HC,SBCW,Cingulo-Opercular,Default,0
492,MDD-HC,SBCW,Cingulo-Opercular,Posterior-Multimodal,0
492,MDD-HC,SBCW,Cingulo-Opercular,Ventral-Multimodal,0
492,MDD-HC,SBCW,Cingulo-Opercular,Orbito-Affective,0
492,MDD-HC,SBCW,Default,Default,0
492,MDD-HC,SBCW,Default,Posterior-Multimodal,0
492,MDD-HC,SBCW,Default,Ventral-Multimodal,0
492,MDD-HC,SBCW,Default,Orbito-Affective,0
492,MDD-HC,SBCW,Posterior-Multimodal,Posterior-Multimodal,0
492,MDD-HC,SBCW,Posterior-Multimodal,Ventral-Multimodal,0
492,MDD-HC,SBCW,Orbito-Affective,Posterior-Multimodal,0
492,MDD-HC,SBCW,Ventral-Multimodal,Ventral-Multimodal,0
492,MDD-HC,SBCW,Orbito-Affective,Ventral-Multimodal,0
492,MDD-HC,SBCW,Orbito-Affective,Orbito-Affective,0
496,MDD-HC,SBVW,Frontoparietal,Language,1
496,MDD-HC,SBVW,Language,Somatomotor,1
496,MDD-HC,SBVW,Cingulo-Opercular,Language,1
496,MDD-HC,SBVW,Default,Posterior-Multimodal,-1
496,MDD-HC,SBVW,Frontoparietal,Posterior-Multimodal,-1
496,MDD-HC,SBVW,Posterior-Multimodal,Visual2,-1
